Date,Value
2013-07-28,63.42857142857143
2013-07-29,63.142857142857146
2013-07-30,62.857142857142854
2013-07-31,62.57142857142857
2013-08-01,62.285714285714285
2013-08-02,62.0
2013-08-03,59.42857142857143
2013-08-04,56.857142857142854
2013-08-05,54.285714285714285
2013-08-06,51.714285714285715
2013-08-07,49.14285714285714
2013-08-08,46.57142857142857
2013-08-09,44.0
2013-08-10,43.285714285714285
2013-08-11,42.57142857142857
2013-08-12,41.857142857142854
2013-08-13,41.142857142857146
2013-08-14,40.42857142857143
2013-08-15,39.714285714285715
2013-08-16,39.0
2013-08-17,37.285714285714285
2013-08-18,35.57142857142857
2013-08-19,33.857142857142854
2013-08-20,32.142857142857146
2013-08-21,30.42857142857143
2013-08-22,28.714285714285715
2013-08-23,27.0
2013-08-24,26.0
2013-08-25,25.0
2013-08-26,24.0
2013-08-27,23.0
2013-08-28,22.0
2013-08-29,21.0
2013-08-30,20.0
2013-08-31,22.285714285714285
2013-09-01,24.57142857142857
2013-09-02,26.857142857142858
2013-09-03,29.142857142857142
2013-09-04,31.428571428571427
2013-09-05,33.714285714285715
2013-09-06,36.0
2013-09-07,37.714285714285715
2013-09-08,39.42857142857143
2013-09-09,41.142857142857146
2013-09-10,42.857142857142854
2013-09-11,44.57142857142857
2013-09-12,46.285714285714285
2013-09-13,48.0
2013-09-14,49.285714285714285
2013-09-15,50.57142857142857
2013-09-16,51.857142857142854
2013-09-17,53.142857142857146
2013-09-18,54.42857142857143
2013-09-19,55.714285714285715
2013-09-20,57.0
2013-09-21,54.714285714285715
2013-09-22,52.42857142857143
2013-09-23,50.142857142857146
2013-09-24,47.85714285714286
2013-09-25,45.57142857142857
2013-09-26,43.285714285714285
2013-09-27,41.0
2013-09-28,40.0
2013-09-29,39.0
2013-09-30,38.0
2013-10-01,37.0
2013-10-02,36.0
2013-10-03,35.0
2013-10-04,34.0
2013-10-05,33.57142857142857
2013-10-06,33.142857142857146
2013-10-07,32.714285714285715
